season,round,circuit_name,country,location,date,driver_code,driver_number,team,grid_position,position,points,status,laps_completed,air_temp,track_temp,rain_probability
2021,19,São Paulo Grand Prix,Brazil,São Paulo,2021-11-14,47,47,Haas F1 Team,18.0,18.0,0.0,+2 Laps,69.0,23.1373417721519,51.56139240506329,0.0
2021,19,São Paulo Grand Prix,Brazil,São Paulo,2021-11-14,3,3,McLaren,11.0,19.0,0.0,Power loss,49.0,23.1373417721519,51.56139240506329,0.0
2021,19,São Paulo Grand Prix,Brazil,São Paulo,2021-11-14,18,18,Aston Martin,14.0,20.0,0.0,Collision damage,47.0,23.1373417721519,51.56139240506329,0.0
2021,20,Qatar Grand Prix,Qatar,Lusail,2021-11-21,44,44,Mercedes,1.0,1.0,25.0,Finished,57.0,26.41513157894737,30.60328947368421,0.019736842105263157
2021,20,Qatar Grand Prix,Qatar,Lusail,2021-11-21,33,33,Red Bull Racing,7.0,2.0,19.0,Finished,57.0,26.41513157894737,30.60328947368421,0.019736842105263157
2021,20,Qatar Grand Prix,Qatar,Lusail,2021-11-21,14,14,Alpine,3.0,3.0,15.0,Finished,57.0,26.41513157894737,30.60328947368421,0.019736842105263157
2021,20,Qatar Grand Prix,Qatar,Lusail,2021-11-21,11,11,Red Bull Racing,11.0,4.0,12.0,Finished,57.0,26.41513157894737,30.60328947368421,0.019736842105263157
2021,20,Qatar Grand Prix,Qatar,Lusail,2021-11-21,31,31,Alpine,9.0,5.0,10.0,Finished,57.0,26.41513157894737,30.60328947368421,0.019736842105263157
2021,20,Qatar Grand Prix,Qatar,Lusail,2021-11-21,18,18,Aston Martin,12.0,6.0,8.0,Finished,57.0,26.41513157894737,30.60328947368421,0.019736842105263157
2021,20,Qatar Grand Prix,Qatar,Lusail,2021-11-21,55,55,Ferrari,5.0,7.0,6.0,Finished,57.0,26.41513157894737,30.60328947368421,0.019736842105263157
2021,20,Qatar Grand Prix,Qatar,Lusail,2021-11-21,16,16,Ferrari,13.0,8.0,4.0,Finished,57.0,26.41513157894737,30.60328947368421,0.019736842105263157
2021,20,Qatar Grand Prix,Qatar,Lusail,2021-11-21,4,4,McLaren,4.0,9.0,2.0,+1 Lap,56.0,26.41513157894737,30.60328947368421,0.019736842105263157
2021,20,Qatar Grand Prix,Qatar,Lusail,2021-11-21,5,5,Aston Martin,10.0,10.0,1.0,+1 Lap,56.0,26.41513157894737,30.60328947368421,0.019736842105263157
2021,20,Qatar Grand Prix,Qatar,Lusail,2021-11-21,10,10,AlphaTauri,2.0,11.0,0.0,+1 Lap,56.0,26.41513157894737,30.60328947368421,0.019736842105263157
2021,20,Qatar Grand Prix,Qatar,Lusail,2021-11-21,3,3,McLaren,14.0,12.0,0.0,+1 Lap,56.0,26.41513157894737,30.60328947368421,0.019736842105263157
2021,20,Qatar Grand Prix,Qatar,Lusail,2021-11-21,22,22,AlphaTauri,8.0,13.0,0.0,+1 Lap,56.0,26.41513157894737,30.60328947368421,0.019736842105263157
2021,20,Qatar Grand Prix,Qatar,Lusail,2021-11-21,7,7,Alfa Romeo Racing,16.0,14.0,0.0,+1 Lap,56.0,26.41513157894737,30.60328947368421,0.019736842105263157
2021,20,Qatar Grand Prix,Qatar,Lusail,2021-11-21,99,99,Alfa Romeo Racing,18.0,15.0,0.0,+1 Lap,56.0,26.41513157894737,30.60328947368421,0.019736842105263157
2021,20,Qatar Grand Prix,Qatar,Lusail,2021-11-21,47,47,Haas F1 Team,19.0,16.0,0.0,+1 Lap,56.0,26.41513157894737,30.60328947368421,0.019736842105263157
2021,20,Qatar Grand Prix,Qatar,Lusail,2021-11-21,63,63,Williams,15.0,17.0,0.0,+2 Laps,55.0,26.41513157894737,30.60328947368421,0.019736842105263157
2021,20,Qatar Grand Prix,Qatar,Lusail,2021-11-21,9,9,Haas F1 Team,20.0,18.0,0.0,+2 Laps,55.0,26.41513157894737,30.60328947368421,0.019736842105263157
2021,20,Qatar Grand Prix,Qatar,Lusail,2021-11-21,6,6,Williams,17.0,19.0,0.0,Puncture,50.0,26.41513157894737,30.60328947368421,0.019736842105263157
2021,20,Qatar Grand Prix,Qatar,Lusail,2021-11-21,77,77,Mercedes,6.0,20.0,0.0,Damage,48.0,26.41513157894737,30.60328947368421,0.019736842105263157
2021,21,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,2021-12-05,44,44,Mercedes,1.0,1.0,26.0,Finished,50.0,28.816062176165804,31.68497409326425,0.0
2021,21,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,2021-12-05,33,33,Red Bull Racing,3.0,2.0,18.0,Finished,50.0,28.816062176165804,31.68497409326425,0.0
2021,21,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,2021-12-05,77,77,Mercedes,2.0,3.0,15.0,Finished,50.0,28.816062176165804,31.68497409326425,0.0
2021,21,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,2021-12-05,31,31,Alpine,9.0,4.0,12.0,Finished,50.0,28.816062176165804,31.68497409326425,0.0
2021,21,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,2021-12-05,3,3,McLaren,11.0,5.0,10.0,Finished,50.0,28.816062176165804,31.68497409326425,0.0
2021,21,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,2021-12-05,10,10,AlphaTauri,6.0,6.0,8.0,Finished,50.0,28.816062176165804,31.68497409326425,0.0
2021,21,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,2021-12-05,16,16,Ferrari,4.0,7.0,6.0,Finished,50.0,28.816062176165804,31.68497409326425,0.0
2021,21,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,2021-12-05,55,55,Ferrari,15.0,8.0,4.0,Finished,50.0,28.816062176165804,31.68497409326425,0.0
2021,21,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,2021-12-05,99,99,Alfa Romeo Racing,10.0,9.0,2.0,Finished,50.0,28.816062176165804,31.68497409326425,0.0
2021,21,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,2021-12-05,4,4,McLaren,7.0,10.0,1.0,Finished,50.0,28.816062176165804,31.68497409326425,0.0
2021,21,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,2021-12-05,18,18,Aston Martin,18.0,11.0,0.0,Finished,50.0,28.816062176165804,31.68497409326425,0.0
2021,21,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,2021-12-05,6,6,Williams,16.0,12.0,0.0,Finished,50.0,28.816062176165804,31.68497409326425,0.0
2021,21,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,2021-12-05,14,14,Alpine,13.0,13.0,0.0,+1 Lap,49.0,28.816062176165804,31.68497409326425,0.0
2021,21,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,2021-12-05,22,22,AlphaTauri,8.0,14.0,0.0,+1 Lap,49.0,28.816062176165804,31.68497409326425,0.0
2021,21,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,2021-12-05,7,7,Alfa Romeo Racing,12.0,15.0,0.0,+1 Lap,49.0,28.816062176165804,31.68497409326425,0.0
2021,21,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,2021-12-05,5,5,Aston Martin,17.0,16.0,0.0,Collision damage,44.0,28.816062176165804,31.68497409326425,0.0
2021,21,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,2021-12-05,11,11,Red Bull Racing,5.0,17.0,0.0,Collision,14.0,28.816062176165804,31.68497409326425,0.0
2021,21,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,2021-12-05,9,9,Haas F1 Team,20.0,18.0,0.0,Collision,14.0,28.816062176165804,31.68497409326425,0.0
2021,21,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,2021-12-05,63,63,Williams,14.0,19.0,0.0,Collision,14.0,28.816062176165804,31.68497409326425,0.0
2021,21,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,2021-12-05,47,47,Haas F1 Team,19.0,20.0,0.0,Accident,8.0,28.816062176165804,31.68497409326425,0.0
2021,22,Abu Dhabi Grand Prix,Abu Dhabi,Yas Island,2021-12-12,33,33,Red Bull Racing,1.0,1.0,26.0,Finished,58.0,24.519108280254777,28.465605095541402,0.0
2021,22,Abu Dhabi Grand Prix,Abu Dhabi,Yas Island,2021-12-12,44,44,Mercedes,2.0,2.0,18.0,Finished,58.0,24.519108280254777,28.465605095541402,0.0
2021,22,Abu Dhabi Grand Prix,Abu Dhabi,Yas Island,2021-12-12,55,55,Ferrari,5.0,3.0,15.0,Finished,58.0,24.519108280254777,28.465605095541402,0.0
2021,22,Abu Dhabi Grand Prix,Abu Dhabi,Yas Island,2021-12-12,22,22,AlphaTauri,8.0,4.0,12.0,Finished,58.0,24.519108280254777,28.465605095541402,0.0
2021,22,Abu Dhabi Grand Prix,Abu Dhabi,Yas Island,2021-12-12,10,10,AlphaTauri,12.0,5.0,10.0,Finished,58.0,24.519108280254777,28.465605095541402,0.0
2021,22,Abu Dhabi Grand Prix,Abu Dhabi,Yas Island,2021-12-12,77,77,Mercedes,6.0,6.0,8.0,Finished,58.0,24.519108280254777,28.465605095541402,0.0
2021,22,Abu Dhabi Grand Prix,Abu Dhabi,Yas Island,2021-12-12,4,4,McLaren,3.0,7.0,6.0,Finished,58.0,24.519108280254777,28.465605095541402,0.0
2021,22,Abu Dhabi Grand Prix,Abu Dhabi,Yas Island,2021-12-12,14,14,Alpine,11.0,8.0,4.0,Finished,58.0,24.519108280254777,28.465605095541402,0.0
2021,22,Abu Dhabi Grand Prix,Abu Dhabi,Yas Island,2021-12-12,31,31,Alpine,9.0,9.0,2.0,Finished,58.0,24.519108280254777,28.465605095541402,0.0
2021,22,Abu Dhabi Grand Prix,Abu Dhabi,Yas Island,2021-12-12,16,16,Ferrari,7.0,10.0,1.0,Finished,58.0,24.519108280254777,28.465605095541402,0.0
2021,22,Abu Dhabi Grand Prix,Abu Dhabi,Yas Island,2021-12-12,5,5,Aston Martin,15.0,11.0,0.0,Finished,58.0,24.519108280254777,28.465605095541402,0.0
2021,22,Abu Dhabi Grand Prix,Abu Dhabi,Yas Island,2021-12-12,3,3,McLaren,10.0,12.0,0.0,+1 Lap,57.0,24.519108280254777,28.465605095541402,0.0
2021,22,Abu Dhabi Grand Prix,Abu Dhabi,Yas Island,2021-12-12,18,18,Aston Martin,13.0,13.0,0.0,+1 Lap,57.0,24.519108280254777,28.465605095541402,0.0
2021,22,Abu Dhabi Grand Prix,Abu Dhabi,Yas Island,2021-12-12,47,47,Haas F1 Team,19.0,14.0,0.0,+1 Lap,57.0,24.519108280254777,28.465605095541402,0.0
2021,22,Abu Dhabi Grand Prix,Abu Dhabi,Yas Island,2021-12-12,11,11,Red Bull Racing,4.0,15.0,0.0,Engine,55.0,24.519108280254777,28.465605095541402,0.0
2021,22,Abu Dhabi Grand Prix,Abu Dhabi,Yas Island,2021-12-12,6,6,Williams,16.0,16.0,0.0,Accident,50.0,24.519108280254777,28.465605095541402,0.0
2021,22,Abu Dhabi Grand Prix,Abu Dhabi,Yas Island,2021-12-12,99,99,Alfa Romeo Racing,14.0,17.0,0.0,Gearbox,33.0,24.519108280254777,28.465605095541402,0.0
2021,22,Abu Dhabi Grand Prix,Abu Dhabi,Yas Island,2021-12-12,63,63,Williams,17.0,18.0,0.0,Gearbox,26.0,24.519108280254777,28.465605095541402,0.0
2021,22,Abu Dhabi Grand Prix,Abu Dhabi,Yas Island,2021-12-12,7,7,Alfa Romeo Racing,18.0,19.0,0.0,Brakes,25.0,24.519108280254777,28.465605095541402,0.0
2021,22,Abu Dhabi Grand Prix,Abu Dhabi,Yas Island,2021-12-12,9,9,Haas F1 Team,,,0.0,Illness,0.0,24.519108280254777,28.465605095541402,0.0
2022,1,Bahrain Grand Prix,Bahrain,Sakhir,2022-03-20,16,16,Ferrari,1.0,1.0,26.0,Finished,57.0,23.617791411042944,28.61042944785276,0.0
2022,1,Bahrain Grand Prix,Bahrain,Sakhir,2022-03-20,55,55,Ferrari,3.0,2.0,18.0,Finished,57.0,23.617791411042944,28.61042944785276,0.0
2022,1,Bahrain Grand Prix,Bahrain,Sakhir,2022-03-20,44,44,Mercedes,5.0,3.0,15.0,Finished,57.0,23.617791411042944,28.61042944785276,0.0
2022,1,Bahrain Grand Prix,Bahrain,Sakhir,2022-03-20,63,63,Mercedes,9.0,4.0,12.0,Finished,57.0,23.617791411042944,28.61042944785276,0.0
2022,1,Bahrain Grand Prix,Bahrain,Sakhir,2022-03-20,20,20,Haas F1 Team,7.0,5.0,10.0,Finished,57.0,23.617791411042944,28.61042944785276,0.0
2022,1,Bahrain Grand Prix,Bahrain,Sakhir,2022-03-20,77,77,Alfa Romeo,6.0,6.0,8.0,Finished,57.0,23.617791411042944,28.61042944785276,0.0
2022,1,Bahrain Grand Prix,Bahrain,Sakhir,2022-03-20,31,31,Alpine,11.0,7.0,6.0,Finished,57.0,23.617791411042944,28.61042944785276,0.0
2022,1,Bahrain Grand Prix,Bahrain,Sakhir,2022-03-20,22,22,AlphaTauri,16.0,8.0,4.0,Finished,57.0,23.617791411042944,28.61042944785276,0.0
2022,1,Bahrain Grand Prix,Bahrain,Sakhir,2022-03-20,14,14,Alpine,8.0,9.0,2.0,Finished,57.0,23.617791411042944,28.61042944785276,0.0
2022,1,Bahrain Grand Prix,Bahrain,Sakhir,2022-03-20,24,24,Alfa Romeo,15.0,10.0,1.0,Finished,57.0,23.617791411042944,28.61042944785276,0.0
2022,1,Bahrain Grand Prix,Bahrain,Sakhir,2022-03-20,47,47,Haas F1 Team,12.0,11.0,0.0,Finished,57.0,23.617791411042944,28.61042944785276,0.0
2022,1,Bahrain Grand Prix,Bahrain,Sakhir,2022-03-20,18,18,Aston Martin,19.0,12.0,0.0,Finished,57.0,23.617791411042944,28.61042944785276,0.0
2022,1,Bahrain Grand Prix,Bahrain,Sakhir,2022-03-20,23,23,Williams,14.0,13.0,0.0,Finished,57.0,23.617791411042944,28.61042944785276,0.0
2022,1,Bahrain Grand Prix,Bahrain,Sakhir,2022-03-20,3,3,McLaren,18.0,14.0,0.0,Finished,57.0,23.617791411042944,28.61042944785276,0.0
2022,1,Bahrain Grand Prix,Bahrain,Sakhir,2022-03-20,4,4,McLaren,13.0,15.0,0.0,Finished,57.0,23.617791411042944,28.61042944785276,0.0
2022,1,Bahrain Grand Prix,Bahrain,Sakhir,2022-03-20,6,6,Williams,20.0,16.0,0.0,Finished,57.0,23.617791411042944,28.61042944785276,0.0
2022,1,Bahrain Grand Prix,Bahrain,Sakhir,2022-03-20,27,27,Aston Martin,17.0,17.0,0.0,Finished,57.0,23.617791411042944,28.61042944785276,0.0
2022,1,Bahrain Grand Prix,Bahrain,Sakhir,2022-03-20,11,11,Red Bull Racing,4.0,18.0,0.0,Fuel pressure,56.0,23.617791411042944,28.61042944785276,0.0
2022,1,Bahrain Grand Prix,Bahrain,Sakhir,2022-03-20,1,1,Red Bull Racing,2.0,19.0,0.0,Fuel pressure,54.0,23.617791411042944,28.61042944785276,0.0
2022,1,Bahrain Grand Prix,Bahrain,Sakhir,2022-03-20,10,10,AlphaTauri,10.0,20.0,0.0,Power Unit,44.0,23.617791411042944,28.61042944785276,0.0
2022,2,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,2022-03-27,1,1,Red Bull Racing,4.0,1.0,25.0,Finished,50.0,25.42039473684211,28.40921052631579,0.0
2022,2,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,2022-03-27,16,16,Ferrari,2.0,2.0,19.0,Finished,50.0,25.42039473684211,28.40921052631579,0.0
2022,2,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,2022-03-27,55,55,Ferrari,3.0,3.0,15.0,Finished,50.0,25.42039473684211,28.40921052631579,0.0
2022,2,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,2022-03-27,11,11,Red Bull Racing,1.0,4.0,12.0,Finished,50.0,25.42039473684211,28.40921052631579,0.0
2022,2,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,2022-03-27,63,63,Mercedes,6.0,5.0,10.0,Finished,50.0,25.42039473684211,28.40921052631579,0.0
2022,2,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,2022-03-27,31,31,Alpine,5.0,6.0,8.0,Finished,50.0,25.42039473684211,28.40921052631579,0.0
2022,2,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,2022-03-27,4,4,McLaren,11.0,7.0,6.0,Finished,50.0,25.42039473684211,28.40921052631579,0.0
2022,2,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,2022-03-27,10,10,AlphaTauri,9.0,8.0,4.0,Finished,50.0,25.42039473684211,28.40921052631579,0.0
2022,2,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,2022-03-27,20,20,Haas F1 Team,10.0,9.0,2.0,Finished,50.0,25.42039473684211,28.40921052631579,0.0
2022,2,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,2022-03-27,44,44,Mercedes,15.0,10.0,1.0,Finished,50.0,25.42039473684211,28.40921052631579,0.0
2022,2,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,2022-03-27,24,24,Alfa Romeo,12.0,11.0,0.0,Finished,50.0,25.42039473684211,28.40921052631579,0.0
2022,2,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,2022-03-27,27,27,Aston Martin,17.0,12.0,0.0,Finished,50.0,25.42039473684211,28.40921052631579,0.0
2022,2,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,2022-03-27,18,18,Aston Martin,13.0,13.0,0.0,+1 Lap,49.0,25.42039473684211,28.40921052631579,0.0
2022,2,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,2022-03-27,23,23,Williams,16.0,14.0,0.0,Collision damage,47.0,25.42039473684211,28.40921052631579,0.0
2022,2,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,2022-03-27,77,77,Alfa Romeo,8.0,15.0,0.0,Cooling system,36.0,25.42039473684211,28.40921052631579,0.0
2022,2,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,2022-03-27,14,14,Alpine,7.0,16.0,0.0,Water pump,35.0,25.42039473684211,28.40921052631579,0.0
2022,2,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,2022-03-27,3,3,McLaren,14.0,17.0,0.0,Gearbox,35.0,25.42039473684211,28.40921052631579,0.0
2022,2,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,2022-03-27,6,6,Williams,18.0,18.0,0.0,Accident,14.0,25.42039473684211,28.40921052631579,0.0
2022,2,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,2022-03-27,22,22,AlphaTauri,19.0,19.0,0.0,Power Unit,0.0,25.42039473684211,28.40921052631579,0.0
2022,2,Saudi Arabian Grand Prix,Saudi Arabia,Jeddah,2022-03-27,47,47,Haas F1 Team,,,0.0,Withdrew,0.0,25.42039473684211,28.40921052631579,0.0
2022,3,Australian Grand Prix,Australia,Melbourne,2022-04-10,16,16,Ferrari,1.0,1.0,26.0,Finished,58.0,26.69743589743589,37.40833333333334,0.0
2022,3,Australian Grand Prix,Australia,Melbourne,2022-04-10,11,11,Red Bull Racing,3.0,2.0,18.0,Finished,58.0,26.69743589743589,37.40833333333334,0.0
2022,3,Australian Grand Prix,Australia,Melbourne,2022-04-10,63,63,Mercedes,6.0,3.0,15.0,Finished,58.0,26.69743589743589,37.40833333333334,0.0
2022,3,Australian Grand Prix,Australia,Melbourne,2022-04-10,44,44,Mercedes,5.0,4.0,12.0,Finished,58.0,26.69743589743589,37.40833333333334,0.0
2022,3,Australian Grand Prix,Australia,Melbourne,2022-04-10,4,4,McLaren,4.0,5.0,10.0,Finished,58.0,26.69743589743589,37.40833333333334,0.0
2022,3,Australian Grand Prix,Australia,Melbourne,2022-04-10,3,3,McLaren,7.0,6.0,8.0,Finished,58.0,26.69743589743589,37.40833333333334,0.0
2022,3,Australian Grand Prix,Australia,Melbourne,2022-04-10,31,31,Alpine,8.0,7.0,6.0,Finished,58.0,26.69743589743589,37.40833333333334,0.0
2022,3,Australian Grand Prix,Australia,Melbourne,2022-04-10,77,77,Alfa Romeo,12.0,8.0,4.0,Finished,58.0,26.69743589743589,37.40833333333334,0.0
2022,3,Australian Grand Prix,Australia,Melbourne,2022-04-10,10,10,AlphaTauri,11.0,9.0,2.0,Finished,58.0,26.69743589743589,37.40833333333334,0.0
2022,3,Australian Grand Prix,Australia,Melbourne,2022-04-10,23,23,Williams,20.0,10.0,1.0,Finished,58.0,26.69743589743589,37.40833333333334,0.0
2022,3,Australian Grand Prix,Australia,Melbourne,2022-04-10,24,24,Alfa Romeo,14.0,11.0,0.0,Finished,58.0,26.69743589743589,37.40833333333334,0.0
2022,3,Australian Grand Prix,Australia,Melbourne,2022-04-10,18,18,Aston Martin,19.0,12.0,0.0,Finished,58.0,26.69743589743589,37.40833333333334,0.0
2022,3,Australian Grand Prix,Australia,Melbourne,2022-04-10,47,47,Haas F1 Team,15.0,13.0,0.0,+1 Lap,57.0,26.69743589743589,37.40833333333334,0.0
2022,3,Australian Grand Prix,Australia,Melbourne,2022-04-10,20,20,Haas F1 Team,16.0,14.0,0.0,+1 Lap,57.0,26.69743589743589,37.40833333333334,0.0
2022,3,Australian Grand Prix,Australia,Melbourne,2022-04-10,22,22,AlphaTauri,13.0,15.0,0.0,+1 Lap,57.0,26.69743589743589,37.40833333333334,0.0
2022,3,Australian Grand Prix,Australia,Melbourne,2022-04-10,6,6,Williams,18.0,16.0,0.0,+1 Lap,57.0,26.69743589743589,37.40833333333334,0.0
2022,3,Australian Grand Prix,Australia,Melbourne,2022-04-10,14,14,Alpine,10.0,17.0,0.0,+1 Lap,57.0,26.69743589743589,37.40833333333334,0.0
2022,3,Australian Grand Prix,Australia,Melbourne,2022-04-10,1,1,Red Bull Racing,2.0,18.0,0.0,Fuel leak,38.0,26.69743589743589,37.40833333333334,0.0
2022,3,Australian Grand Prix,Australia,Melbourne,2022-04-10,5,5,Aston Martin,17.0,19.0,0.0,Accident,22.0,26.69743589743589,37.40833333333334,0.0
2022,3,Australian Grand Prix,Australia,Melbourne,2022-04-10,55,55,Ferrari,9.0,20.0,0.0,Spun off,1.0,26.69743589743589,37.40833333333334,0.0
2022,4,Emilia Romagna Grand Prix,Italy,Imola,2022-04-24,1,1,Red Bull Racing,1.0,1.0,26.0,Finished,63.0,12.899367088607592,17.41898734177215,0.0
2022,4,Emilia Romagna Grand Prix,Italy,Imola,2022-04-24,11,11,Red Bull Racing,3.0,2.0,18.0,Finished,63.0,12.899367088607592,17.41898734177215,0.0
2022,4,Emilia Romagna Grand Prix,Italy,Imola,2022-04-24,4,4,McLaren,5.0,3.0,15.0,Finished,63.0,12.899367088607592,17.41898734177215,0.0
2022,4,Emilia Romagna Grand Prix,Italy,Imola,2022-04-24,63,63,Mercedes,11.0,4.0,12.0,Finished,63.0,12.899367088607592,17.41898734177215,0.0
2022,4,Emilia Romagna Grand Prix,Italy,Imola,2022-04-24,77,77,Alfa Romeo,7.0,5.0,10.0,Finished,63.0,12.899367088607592,17.41898734177215,0.0
2022,4,Emilia Romagna Grand Prix,Italy,Imola,2022-04-24,16,16,Ferrari,2.0,6.0,8.0,Finished,63.0,12.899367088607592,17.41898734177215,0.0
2022,4,Emilia Romagna Grand Prix,Italy,Imola,2022-04-24,22,22,AlphaTauri,12.0,7.0,6.0,Finished,63.0,12.899367088607592,17.41898734177215,0.0
2022,4,Emilia Romagna Grand Prix,Italy,Imola,2022-04-24,5,5,Aston Martin,13.0,8.0,4.0,Finished,63.0,12.899367088607592,17.41898734177215,0.0
2022,4,Emilia Romagna Grand Prix,Italy,Imola,2022-04-24,20,20,Haas F1 Team,8.0,9.0,2.0,Finished,63.0,12.899367088607592,17.41898734177215,0.0
2022,4,Emilia Romagna Grand Prix,Italy,Imola,2022-04-24,18,18,Aston Martin,15.0,10.0,1.0,+1 Lap,62.0,12.899367088607592,17.41898734177215,0.0
2022,4,Emilia Romagna Grand Prix,Italy,Imola,2022-04-24,23,23,Williams,18.0,11.0,0.0,+1 Lap,62.0,12.899367088607592,17.41898734177215,0.0
2022,4,Emilia Romagna Grand Prix,Italy,Imola,2022-04-24,10,10,AlphaTauri,17.0,12.0,0.0,+1 Lap,62.0,12.899367088607592,17.41898734177215,0.0
2022,4,Emilia Romagna Grand Prix,Italy,Imola,2022-04-24,44,44,Mercedes,14.0,13.0,0.0,+1 Lap,62.0,12.899367088607592,17.41898734177215,0.0
2022,4,Emilia Romagna Grand Prix,Italy,Imola,2022-04-24,31,31,Alpine,16.0,14.0,0.0,+1 Lap,62.0,12.899367088607592,17.41898734177215,0.0
2022,4,Emilia Romagna Grand Prix,Italy,Imola,2022-04-24,24,24,Alfa Romeo,0.0,15.0,0.0,+1 Lap,62.0,12.899367088607592,17.41898734177215,0.0
2022,4,Emilia Romagna Grand Prix,Italy,Imola,2022-04-24,6,6,Williams,19.0,16.0,0.0,+1 Lap,62.0,12.899367088607592,17.41898734177215,0.0
2022,4,Emilia Romagna Grand Prix,Italy,Imola,2022-04-24,47,47,Haas F1 Team,10.0,17.0,0.0,+1 Lap,62.0,12.899367088607592,17.41898734177215,0.0
2022,4,Emilia Romagna Grand Prix,Italy,Imola,2022-04-24,3,3,McLaren,6.0,18.0,0.0,+1 Lap,62.0,12.899367088607592,17.41898734177215,0.0
2022,4,Emilia Romagna Grand Prix,Italy,Imola,2022-04-24,14,14,Alpine,9.0,19.0,0.0,Collision damage,6.0,12.899367088607592,17.41898734177215,0.0
2022,4,Emilia Romagna Grand Prix,Italy,Imola,2022-04-24,55,55,Ferrari,4.0,20.0,0.0,Collision,0.0,12.899367088607592,17.41898734177215,0.0
2022,5,Miami Grand Prix,United States,Miami,2022-05-08,1,1,Red Bull Racing,3.0,1.0,26.0,Finished,57.0,30.617283950617285,42.81975308641975,0.05555555555555555
2022,5,Miami Grand Prix,United States,Miami,2022-05-08,16,16,Ferrari,1.0,2.0,18.0,Finished,57.0,30.617283950617285,42.81975308641975,0.05555555555555555
2022,5,Miami Grand Prix,United States,Miami,2022-05-08,55,55,Ferrari,2.0,3.0,15.0,Finished,57.0,30.617283950617285,42.81975308641975,0.05555555555555555
2022,5,Miami Grand Prix,United States,Miami,2022-05-08,11,11,Red Bull Racing,4.0,4.0,12.0,Finished,57.0,30.617283950617285,42.81975308641975,0.05555555555555555
2022,5,Miami Grand Prix,United States,Miami,2022-05-08,63,63,Mercedes,12.0,5.0,10.0,Finished,57.0,30.617283950617285,42.81975308641975,0.05555555555555555
2022,5,Miami Grand Prix,United States,Miami,2022-05-08,44,44,Mercedes,6.0,6.0,8.0,Finished,57.0,30.617283950617285,42.81975308641975,0.05555555555555555
2022,5,Miami Grand Prix,United States,Miami,2022-05-08,77,77,Alfa Romeo,5.0,7.0,6.0,Finished,57.0,30.617283950617285,42.81975308641975,0.05555555555555555
2022,5,Miami Grand Prix,United States,Miami,2022-05-08,31,31,Alpine,20.0,8.0,4.0,Finished,57.0,30.617283950617285,42.81975308641975,0.05555555555555555
2022,5,Miami Grand Prix,United States,Miami,2022-05-08,23,23,Williams,18.0,9.0,2.0,Finished,57.0,30.617283950617285,42.81975308641975,0.05555555555555555
2022,5,Miami Grand Prix,United States,Miami,2022-05-08,18,18,Aston Martin,0.0,10.0,1.0,Finished,57.0,30.617283950617285,42.81975308641975,0.05555555555555555
2022,5,Miami Grand Prix,United States,Miami,2022-05-08,14,14,Alpine,11.0,11.0,0.0,Finished,57.0,30.617283950617285,42.81975308641975,0.05555555555555555
2022,5,Miami Grand Prix,United States,Miami,2022-05-08,22,22,AlphaTauri,9.0,12.0,0.0,Finished,57.0,30.617283950617285,42.81975308641975,0.05555555555555555
